matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
net25.mtx,2020732,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,3209600,0,ok,none,9520,9520,401200,3555,93169,745352,true,0,0,0,0.0098,0.0091,4.2964,68.4481,0.0145,0.1155,146.4693,6.6607,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.477,
net25.mtx,2020732,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,9520,9520,401200,3555,93169,745352,false,0,802400,2,0.0100,0.0088,1.5743,0.0000,0.0126,0.1165,0.0000,5.5015,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.189,
net25.mtx,2020732,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,9520,9520,401200,3555,93169,745352,false,0,802400,2,0.0100,0.0087,5.4478,0.0000,0.0154,0.1211,0.0000,4.8061,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.255,
net25.mtx,2020732,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,9520,9520,401200,3555,93169,745352,false,0,587538,1.46445,0.0107,0.0088,4.4303,0.0000,0.0131,0.1146,0.0000,6.8714,,"PASS, max_abs=0.0022, max_rel=0.0001",0.0001,1.730,
net25.mtx,2020732,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,9520,9520,401200,3555,93169,745352,false,0,587538,1.46445,0.0107,0.0095,6.5243,0.0000,0.0159,0.1201,0.0000,13.2025,,"PASS, max_abs=0.0022, max_rel=0.0001",0.0001,2.156,
net25.mtx,2020732,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,9520,9520,401200,3555,93169,745352,false,0,386938,0.964452,0.0153,0.0146,5.5942,0.0000,0.0163,0.1271,0.0000,7.2107,,"PASS, max_abs=0.0718, max_rel=0.0020",0.0020,2.303,
net25.mtx,2020732,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,9520,9520,401200,1190,93169,,1,0,3209600,8,0.0096,0.0073,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.337,
net25.mtx,2020732,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,9520,9520,401200,0,0,1642884,true,0,3209600,8,0.0147,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1390,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.589,
ash292.mtx,9662,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,true,0,17664,8,0.0075,0.0058,0.2183,0.0000,0.0134,0.1124,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.016,
ash292.mtx,9662,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,17664,0,ok,none,292,292,2208,37,348,2784,true,0,0,0,0.0072,0.0054,0.1841,0.1422,0.0112,0.0813,0.1632,0.0714,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.490,
ash292.mtx,9662,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,false,0,4416,2,0.0075,0.0060,0.1740,0.0000,0.0114,0.0878,0.0000,0.0799,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.351,
ash292.mtx,9662,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,false,0,4416,2,0.0064,0.0050,0.1790,0.0000,0.0118,0.0801,0.0000,0.0768,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.046,
ash292.mtx,9662,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,false,0,2904,1.31522,0.0067,0.0063,0.1772,0.0000,0.0108,0.0806,0.0000,0.1057,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.263,
ash292.mtx,9662,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,false,0,2904,1.31522,0.0066,0.0057,0.1725,0.0000,0.0124,0.0826,0.0000,0.1616,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,1.883,
ash292.mtx,9662,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,292,292,2208,37,348,2784,false,0,1800,0.815217,0.0067,0.0059,0.1706,0.0000,0.0118,0.0804,0.0000,0.1117,,"PASS, max_abs=0.0112, max_rel=0.0020",0.0020,2.182,
ash292.mtx,9662,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,292,292,2208,37,348,,1,0,17664,8,0.0073,0.0056,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.647,
ash292.mtx,9662,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,292,292,2208,0,0,10004,true,0,17664,8,0.0119,0.0103,0.0000,,0.0000,0.0000,,0.0000,0.1406,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.944,
can_161.mtx,5674,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,true,0,11016,8,0.0065,0.0052,0.1707,0.0000,0.0111,0.0888,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.870,
can_161.mtx,5674,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,11016,0,ok,none,161,161,1377,21,231,1848,true,0,0,0,0.0053,0.0046,0.1709,0.1282,0.0107,0.0860,0.1468,0.0519,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.126,
can_161.mtx,5674,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,false,0,2754,2,0.0065,0.0047,0.1728,0.0000,0.0121,0.0962,0.0000,0.0743,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.905,
can_161.mtx,5674,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,false,0,2754,2,0.0060,0.0050,0.1619,0.0000,0.0119,0.0802,0.0000,0.0685,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.997,
can_161.mtx,5674,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,false,0,1839,1.33551,0.0064,0.0058,0.1785,0.0000,0.0130,0.0899,0.0000,0.0930,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.168,
can_161.mtx,5674,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,false,0,1839,1.33551,0.0066,0.0039,0.1817,0.0000,0.0112,0.0817,0.0000,0.1120,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.448,
can_161.mtx,5674,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,161,161,1377,21,231,1848,false,0,1151,0.835875,0.0074,0.0060,0.1748,0.0000,0.0122,0.0870,0.0000,0.0834,,"PASS, max_abs=0.0132, max_rel=0.0020",0.0020,1.986,
can_161.mtx,5674,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,161,161,1377,21,231,,1,0,11016,8,0.0073,0.0051,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.985,
can_161.mtx,5674,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,161,161,1377,0,0,6156,true,0,11016,8,0.0113,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1421,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.495,
can_61.mtx,2281,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,61,61,557,8,84,672,true,0,4456,8,0.0072,0.0061,0.1864,0.0000,0.0131,0.0897,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.011,
can_61.mtx,2281,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,4456,0,ok,none,61,61,557,8,84,672,true,0,0,0,0.0069,0.0050,0.1841,0.1391,0.0113,0.0839,0.1591,0.0486,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.084,
can_61.mtx,2281,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,61,61,557,8,84,672,false,0,1114,2,0.0068,0.0063,0.1794,0.0000,0.0120,0.0864,0.0000,0.0691,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.650,
can_61.mtx,2281,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,61,61,557,8,84,672,false,0,1114,2,0.0073,0.0064,0.1786,0.0000,0.0119,0.0893,0.0000,0.0618,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.845,
can_61.mtx,2281,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,61,61,557,8,84,672,false,0,725,1.30162,0.0071,0.0053,0.2105,0.0000,0.0128,0.1045,0.0000,0.0865,,"PASS, max_abs=0.0002, max_rel=0.0001",0.0001,2.069,
can_61.mtx,2281,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,61,61,557,8,84,672,false,0,725,1.30162,0.0073,0.0066,0.1832,0.0000,0.0125,0.0822,0.0000,0.0784,,"PASS, max_abs=0.0002, max_rel=0.0001",0.0001,1.709,
can_61.mtx,2281,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,61,61,557,8,84,672,false,0,447,0.802513,0.0095,0.0084,0.2389,0.0000,0.0182,0.1093,0.0000,0.0992,,"PASS, max_abs=0.0068, max_rel=0.0020",0.0020,2.049,
can_61.mtx,2281,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,61,61,557,8,84,,1,0,4456,8,0.0069,0.0051,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.953,
can_61.mtx,2281,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,61,61,557,0,0,2476,true,0,4456,8,0.0114,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1322,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.004,
cegb3306.mtx,367855,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,true,0,599328,8,0.0074,0.0064,0.2012,0.0000,0.0157,0.0938,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.852,
cegb3306.mtx,367855,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,599328,0,ok,none,3306,3306,74916,414,4792,38336,true,0,0,0,0.0102,0.0068,0.2025,5.1867,0.0266,0.1726,20.0317,1.1841,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.921,
cegb3306.mtx,367855,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,false,0,149832,2,0.0083,0.0069,0.2073,0.0000,0.0132,0.0876,0.0000,0.8993,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.244,
cegb3306.mtx,367855,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,false,0,149832,2,0.0078,0.0068,0.2103,0.0000,0.0126,0.0972,0.0000,0.7349,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.148,
cegb3306.mtx,367855,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,false,0,84500,1.12793,0.0079,0.0065,0.2080,0.0000,0.0130,0.0950,0.0000,1.0946,,"PASS, max_abs=0.0008, max_rel=0.0001",0.0001,2.121,
cegb3306.mtx,367855,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,false,0,84500,1.12793,0.0077,0.0064,0.2046,0.0000,0.0128,0.0954,0.0000,2.1146,,"PASS, max_abs=0.0008, max_rel=0.0001",0.0001,2.399,
cegb3306.mtx,367855,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,3306,3306,74916,414,4792,38336,false,0,47042,0.62793,0.0108,0.0099,0.2106,0.0000,0.0138,0.0899,0.0000,1.1552,,"PASS, max_abs=0.0244, max_rel=0.0020",0.0020,2.034,
cegb3306.mtx,367855,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,3306,3306,74916,414,4792,,1,0,599328,8,0.0082,0.0063,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.963,
cegb3306.mtx,367855,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,3306,3306,74916,0,0,312892,true,0,599328,8,0.0134,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.3924,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.425,
dwt_209.mtx,7339,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,true,0,13944,8,0.0077,0.0070,0.1844,0.0000,0.0135,0.0858,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.328,
dwt_209.mtx,7339,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,13944,0,ok,none,209,209,1743,27,405,3240,true,0,0,0,0.0076,0.0067,0.2231,0.1678,0.0123,0.0949,0.1916,0.0706,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.966,
dwt_209.mtx,7339,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,false,0,3486,2,0.0087,0.0069,0.1976,0.0000,0.0124,0.0956,0.0000,0.0832,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.552,
dwt_209.mtx,7339,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,false,0,3486,2,0.0081,0.0071,0.1932,0.0000,0.0120,0.0888,0.0000,0.0825,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.840,
dwt_209.mtx,7339,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,false,0,2553,1.46472,0.0083,0.0068,0.1860,0.0000,0.0119,0.0857,0.0000,0.0910,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.085,
dwt_209.mtx,7339,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,false,0,2553,1.46472,0.0078,0.0076,0.1996,0.0000,0.0114,0.0888,0.0000,0.1474,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,1.949,
dwt_209.mtx,7339,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,209,209,1743,27,405,3240,false,0,1682,0.965003,0.0090,0.0081,0.1907,0.0000,0.0115,0.0890,0.0000,0.1065,,"PASS, max_abs=0.0142, max_rel=0.0020",0.0020,2.087,
